,Trend,Player
2014-02-01,6.0,Sergio Agüero
2014-03-01,7.0,Sergio Agüero
2014-04-01,9.0,Sergio Agüero
2014-05-01,13.0,Sergio Agüero
2014-06-01,27.0,Sergio Agüero
2014-07-01,29.0,Sergio Agüero
2014-08-01,7.0,Sergio Agüero
2014-09-01,7.0,Sergio Agüero
2014-10-01,7.0,Sergio Agüero
2014-11-01,11.0,Sergio Agüero
2014-12-01,11.0,Sergio Agüero
2015-01-01,6.0,Sergio Agüero
2015-02-01,7.0,Sergio Agüero
2015-03-01,6.0,Sergio Agüero
2015-04-01,7.0,Sergio Agüero
2015-05-01,7.0,Sergio Agüero
2015-06-01,11.0,Sergio Agüero
2015-07-01,8.0,Sergio Agüero
2015-08-01,10.0,Sergio Agüero
2015-09-01,7.0,Sergio Agüero
2015-10-01,8.0,Sergio Agüero
2015-11-01,5.0,Sergio Agüero
2015-12-01,8.0,Sergio Agüero
2016-01-01,7.0,Sergio Agüero
2016-02-01,10.0,Sergio Agüero
2016-03-01,11.0,Sergio Agüero
2016-04-01,20.0,Sergio Agüero
2016-05-01,10.0,Sergio Agüero
2016-06-01,17.0,Sergio Agüero
2016-07-01,7.0,Sergio Agüero
2016-08-01,10.0,Sergio Agüero
2016-09-01,12.0,Sergio Agüero
2016-10-01,9.0,Sergio Agüero
2016-11-01,9.0,Sergio Agüero
2016-12-01,9.0,Sergio Agüero
2017-01-01,6.0,Sergio Agüero
2017-02-01,12.0,Sergio Agüero
2017-03-01,9.0,Sergio Agüero
2017-04-01,8.0,Sergio Agüero
2017-05-01,6.0,Sergio Agüero
2017-06-01,4.0,Sergio Agüero
2017-07-01,6.0,Sergio Agüero
2017-08-01,7.0,Sergio Agüero
2017-09-01,14.0,Sergio Agüero
2017-10-01,9.0,Sergio Agüero
2017-11-01,13.0,Sergio Agüero
2017-12-01,13.0,Sergio Agüero
2018-01-01,11.0,Sergio Agüero
2018-02-01,18.0,Sergio Agüero
2018-03-01,14.0,Sergio Agüero
2018-04-01,17.0,Sergio Agüero
2018-05-01,12.0,Sergio Agüero
2018-06-01,58.0,Sergio Agüero
2018-07-01,17.0,Sergio Agüero
2018-08-01,24.0,Sergio Agüero
2018-09-01,17.0,Sergio Agüero
2018-10-01,21.0,Sergio Agüero
2018-11-01,21.0,Sergio Agüero
2018-12-01,22.0,Sergio Agüero
2019-01-01,31.0,Sergio Agüero
2019-02-01,60.0,Sergio Agüero
2019-03-01,33.0,Sergio Agüero
2019-04-01,49.0,Sergio Agüero
2019-05-01,29.0,Sergio Agüero
2019-06-01,34.0,Sergio Agüero
2019-07-01,18.0,Sergio Agüero
2019-08-01,23.0,Sergio Agüero
2019-09-01,30.0,Sergio Agüero
2019-10-01,22.0,Sergio Agüero
2019-11-01,26.0,Sergio Agüero
2019-12-01,23.0,Sergio Agüero
2020-01-01,31.0,Sergio Agüero
2020-02-01,25.0,Sergio Agüero
2020-03-01,18.0,Sergio Agüero
2020-04-01,9.0,Sergio Agüero
2020-05-01,11.0,Sergio Agüero
2020-06-01,17.0,Sergio Agüero
2020-07-01,15.0,Sergio Agüero
2020-08-01,15.0,Sergio Agüero
2020-09-01,13.0,Sergio Agüero
2020-10-01,25.0,Sergio Agüero
2020-11-01,36.0,Sergio Agüero
2020-12-01,19.0,Sergio Agüero
2021-01-01,13.0,Sergio Agüero
2021-02-01,22.0,Sergio Agüero
2021-03-01,38.0,Sergio Agüero
2021-04-01,28.0,Sergio Agüero
2021-05-01,100.0,Sergio Agüero
2021-06-01,54.0,Sergio Agüero
2021-07-01,43.0,Sergio Agüero
2021-08-01,41.0,Sergio Agüero
2021-09-01,22.0,Sergio Agüero
2021-10-01,53.0,Sergio Agüero
2021-11-01,78.0,Sergio Agüero
2021-12-01,90.0,Sergio Agüero
2022-01-01,17.0,Sergio Agüero
2022-02-01,17.0,Sergio Agüero
2022-03-01,14.0,Sergio Agüero
2022-04-01,12.0,Sergio Agüero
2022-05-01,15.0,Sergio Agüero
2022-06-01,12.0,Sergio Agüero
2022-07-01,10.0,Sergio Agüero
2022-08-01,10.0,Sergio Agüero
2022-09-01,9.0,Sergio Agüero
2022-10-01,9.0,Sergio Agüero
2022-11-01,18.0,Sergio Agüero
2022-12-01,60.0,Sergio Agüero
2023-01-01,36.0,Sergio Agüero
2023-02-01,15.0,Sergio Agüero
2023-03-01,14.0,Sergio Agüero
2023-04-01,16.0,Sergio Agüero
2023-05-01,13.0,Sergio Agüero
2023-06-01,17.0,Sergio Agüero
2023-07-01,13.0,Sergio Agüero
2023-08-01,11.0,Sergio Agüero
2023-09-01,9.0,Sergio Agüero
2023-10-01,8.0,Sergio Agüero
2023-11-01,9.0,Sergio Agüero
2023-12-01,8.0,Sergio Agüero
2008-01-01,30.0,Pepe
2008-02-01,33.0,Pepe
2008-03-01,29.0,Pepe
2008-04-01,33.0,Pepe
2008-05-01,32.0,Pepe
2008-06-01,31.0,Pepe
2008-07-01,30.0,Pepe
2008-08-01,29.0,Pepe
2008-09-01,31.0,Pepe
2008-10-01,32.0,Pepe
2008-11-01,32.0,Pepe
2008-12-01,34.0,Pepe
2009-01-01,31.0,Pepe
2009-02-01,34.0,Pepe
2009-03-01,38.0,Pepe
2009-04-01,48.0,Pepe
2009-05-01,37.0,Pepe
2009-06-01,32.0,Pepe
2009-07-01,33.0,Pepe
2009-08-01,35.0,Pepe
2009-09-01,33.0,Pepe
2009-10-01,37.0,Pepe
2009-11-01,40.0,Pepe
2009-12-01,35.0,Pepe
2010-01-01,32.0,Pepe
2010-02-01,36.0,Pepe
2010-03-01,38.0,Pepe
2010-04-01,40.0,Pepe
2010-05-01,39.0,Pepe
2010-06-01,45.0,Pepe
2010-07-01,49.0,Pepe
2010-08-01,41.0,Pepe
2010-09-01,40.0,Pepe
2010-10-01,40.0,Pepe
2010-11-01,43.0,Pepe
2010-12-01,42.0,Pepe
2011-01-01,42.0,Pepe
2011-02-01,42.0,Pepe
2011-03-01,49.0,Pepe
2011-04-01,61.0,Pepe
2011-05-01,51.0,Pepe
2011-06-01,48.0,Pepe
2011-07-01,51.0,Pepe
2011-08-01,56.0,Pepe
2011-09-01,57.0,Pepe
2011-10-01,59.0,Pepe
2011-11-01,74.0,Pepe
2011-12-01,77.0,Pepe
2012-01-01,100.0,Pepe
2012-02-01,84.0,Pepe
2012-03-01,83.0,Pepe
2012-04-01,88.0,Pepe
2012-05-01,70.0,Pepe
2012-06-01,80.0,Pepe
2012-07-01,78.0,Pepe
2012-08-01,76.0,Pepe
2012-09-01,79.0,Pepe
2012-10-01,77.0,Pepe
2012-11-01,81.0,Pepe
2012-12-01,92.0,Pepe
2013-01-01,84.0,Pepe
2013-02-01,84.0,Pepe
2013-03-01,96.0,Pepe
2013-04-01,69.0,Pepe
2013-05-01,75.0,Pepe
2013-06-01,71.0,Pepe
2013-07-01,70.0,Pepe
2013-08-01,71.0,Pepe
2013-09-01,74.0,Pepe
2013-10-01,78.0,Pepe
2013-11-01,75.0,Pepe
2013-12-01,87.0,Pepe
2014-01-01,78.0,Pepe
2014-02-01,82.0,Pepe
2014-03-01,83.0,Pepe
2014-04-01,76.0,Pepe
2014-05-01,77.0,Pepe
2014-06-01,90.0,Pepe
2014-07-01,80.0,Pepe
2014-08-01,74.0,Pepe
2014-09-01,70.0,Pepe
2014-10-01,79.0,Pepe
2014-11-01,82.0,Pepe
2014-12-01,95.0,Pepe
2015-01-01,74.0,Pepe
2015-02-01,77.0,Pepe
2015-03-01,75.0,Pepe
2015-04-01,78.0,Pepe
2015-05-01,77.0,Pepe
2015-06-01,83.0,Pepe
2015-07-01,83.0,Pepe
2015-08-01,79.0,Pepe
2015-09-01,79.0,Pepe
2015-10-01,84.0,Pepe
2015-11-01,78.0,Pepe
2015-12-01,94.0,Pepe
2016-01-01,78.0,Pepe
2016-02-01,77.0,Pepe
2016-03-01,68.0,Pepe
2016-04-01,76.0,Pepe
2016-05-01,79.0,Pepe
2016-06-01,68.0,Pepe
2016-07-01,73.0,Pepe
2016-08-01,59.0,Pepe
2016-09-01,72.0,Pepe
2016-10-01,70.0,Pepe
2016-11-01,73.0,Pepe
2016-12-01,66.0,Pepe
2017-01-01,69.0,Pepe
2017-02-01,64.0,Pepe
2017-03-01,59.0,Pepe
2017-04-01,65.0,Pepe
2017-05-01,64.0,Pepe
2017-06-01,63.0,Pepe
2017-07-01,66.0,Pepe
2017-08-01,57.0,Pepe
2017-09-01,60.0,Pepe
2017-10-01,55.0,Pepe
2017-11-01,58.0,Pepe
2017-12-01,60.0,Pepe
2018-01-01,55.0,Pepe
2018-02-01,56.0,Pepe
2018-03-01,52.0,Pepe
2018-04-01,51.0,Pepe
2018-05-01,51.0,Pepe
2018-06-01,57.0,Pepe
2018-07-01,54.0,Pepe
2018-08-01,50.0,Pepe
2018-09-01,54.0,Pepe
2018-10-01,49.0,Pepe
2018-11-01,56.0,Pepe
2018-12-01,56.0,Pepe
2019-01-01,58.0,Pepe
2019-02-01,54.0,Pepe
2019-03-01,53.0,Pepe
2019-04-01,49.0,Pepe
2019-05-01,48.0,Pepe
2019-06-01,56.0,Pepe
2019-07-01,56.0,Pepe
2019-08-01,59.0,Pepe
2019-09-01,50.0,Pepe
2019-10-01,51.0,Pepe
2019-11-01,54.0,Pepe
2019-12-01,58.0,Pepe
2020-01-01,48.0,Pepe
2020-02-01,49.0,Pepe
2020-03-01,41.0,Pepe
2020-04-01,42.0,Pepe
2020-05-01,48.0,Pepe
2020-06-01,44.0,Pepe
2020-07-01,48.0,Pepe
2020-08-01,45.0,Pepe
2020-09-01,50.0,Pepe
2020-10-01,54.0,Pepe
2020-11-01,55.0,Pepe
2020-12-01,46.0,Pepe
2021-01-01,46.0,Pepe
2021-02-01,46.0,Pepe
2021-03-01,58.0,Pepe
2021-04-01,46.0,Pepe
2021-05-01,43.0,Pepe
2021-06-01,55.0,Pepe
2021-07-01,47.0,Pepe
2021-08-01,46.0,Pepe
2021-09-01,47.0,Pepe
2021-10-01,43.0,Pepe
2021-11-01,46.0,Pepe
2021-12-01,50.0,Pepe
2022-01-01,46.0,Pepe
2022-02-01,45.0,Pepe
2022-03-01,47.0,Pepe
2022-04-01,47.0,Pepe
2022-05-01,44.0,Pepe
2022-06-01,47.0,Pepe
2022-07-01,46.0,Pepe
2022-08-01,46.0,Pepe
2022-09-01,47.0,Pepe
2022-10-01,45.0,Pepe
2022-11-01,50.0,Pepe
2022-12-01,60.0,Pepe
2023-01-01,48.0,Pepe
2023-02-01,46.0,Pepe
2023-03-01,42.0,Pepe
2023-04-01,47.0,Pepe
2023-05-01,58.0,Pepe
2023-06-01,47.0,Pepe
2023-07-01,46.0,Pepe
2023-08-01,48.0,Pepe
2023-09-01,60.0,Pepe
2023-10-01,46.0,Pepe
2023-11-01,49.0,Pepe
2023-12-01,50.0,Pepe
2008-01-01,0.0,Kevin De Bruyne
2008-02-01,0.0,Kevin De Bruyne
2008-03-01,0.0,Kevin De Bruyne
2008-04-01,0.0,Kevin De Bruyne
2008-05-01,0.0,Kevin De Bruyne
2008-06-01,0.0,Kevin De Bruyne
2008-07-01,0.0,Kevin De Bruyne
2008-08-01,0.0,Kevin De Bruyne
2008-09-01,0.0,Kevin De Bruyne
2008-10-01,0.0,Kevin De Bruyne
2008-11-01,0.0,Kevin De Bruyne
2008-12-01,0.0,Kevin De Bruyne
2009-01-01,0.0,Kevin De Bruyne
2009-02-01,0.0,Kevin De Bruyne
2009-03-01,0.0,Kevin De Bruyne
2009-04-01,0.0,Kevin De Bruyne
2009-05-01,0.0,Kevin De Bruyne
2009-06-01,0.0,Kevin De Bruyne
2009-07-01,0.0,Kevin De Bruyne
2009-08-01,0.0,Kevin De Bruyne
2009-09-01,0.0,Kevin De Bruyne
2009-10-01,0.0,Kevin De Bruyne
2009-11-01,0.0,Kevin De Bruyne
2009-12-01,0.0,Kevin De Bruyne
2010-01-01,0.0,Kevin De Bruyne
2010-02-01,0.0,Kevin De Bruyne
2010-03-01,0.0,Kevin De Bruyne
2010-04-01,0.0,Kevin De Bruyne
2010-05-01,0.0,Kevin De Bruyne
2010-06-01,0.0,Kevin De Bruyne
2010-07-01,0.0,Kevin De Bruyne
2010-08-01,0.0,Kevin De Bruyne
2010-09-01,0.0,Kevin De Bruyne
2010-10-01,0.0,Kevin De Bruyne
2010-11-01,0.0,Kevin De Bruyne
2010-12-01,0.0,Kevin De Bruyne
2011-01-01,0.0,Kevin De Bruyne
2011-02-01,0.0,Kevin De Bruyne
2011-03-01,0.0,Kevin De Bruyne
2011-04-01,0.0,Kevin De Bruyne
2011-05-01,0.0,Kevin De Bruyne
2011-06-01,0.0,Kevin De Bruyne
2011-07-01,0.0,Kevin De Bruyne
2011-08-01,0.0,Kevin De Bruyne
2011-09-01,0.0,Kevin De Bruyne
2011-10-01,0.0,Kevin De Bruyne
2011-11-01,0.0,Kevin De Bruyne
2011-12-01,0.0,Kevin De Bruyne
2012-01-01,0.0,Kevin De Bruyne
2012-02-01,0.0,Kevin De Bruyne
2012-03-01,0.0,Kevin De Bruyne
2012-04-01,0.0,Kevin De Bruyne
2012-05-01,0.0,Kevin De Bruyne
2012-06-01,0.0,Kevin De Bruyne
2012-07-01,0.0,Kevin De Bruyne
2012-08-01,0.0,Kevin De Bruyne
2012-09-01,0.0,Kevin De Bruyne
2012-10-01,0.0,Kevin De Bruyne
2012-11-01,0.0,Kevin De Bruyne
2012-12-01,0.0,Kevin De Bruyne
2013-01-01,0.0,Kevin De Bruyne
2013-02-01,0.0,Kevin De Bruyne
2013-03-01,0.0,Kevin De Bruyne
2013-04-01,0.0,Kevin De Bruyne
2013-05-01,0.0,Kevin De Bruyne
2013-06-01,0.0,Kevin De Bruyne
2013-07-01,0.0,Kevin De Bruyne
2013-08-01,0.0,Kevin De Bruyne
2013-09-01,0.0,Kevin De Bruyne
2013-10-01,0.0,Kevin De Bruyne
2013-11-01,0.0,Kevin De Bruyne
2013-12-01,0.0,Kevin De Bruyne
2014-01-01,0.0,Kevin De Bruyne
2014-02-01,0.0,Kevin De Bruyne
2014-03-01,0.0,Kevin De Bruyne
2014-04-01,0.0,Kevin De Bruyne
2014-05-01,0.0,Kevin De Bruyne
2014-06-01,0.0,Kevin De Bruyne
2014-07-01,0.0,Kevin De Bruyne
2014-08-01,0.0,Kevin De Bruyne
2014-09-01,0.0,Kevin De Bruyne
2014-10-01,0.0,Kevin De Bruyne
2014-11-01,0.0,Kevin De Bruyne
2014-12-01,0.0,Kevin De Bruyne
2015-01-01,0.0,Kevin De Bruyne
2015-02-01,0.0,Kevin De Bruyne
2015-03-01,0.0,Kevin De Bruyne
2015-04-01,0.0,Kevin De Bruyne
2015-05-01,0.0,Kevin De Bruyne
2015-06-01,0.0,Kevin De Bruyne
2015-07-01,0.0,Kevin De Bruyne
2015-08-01,0.0,Kevin De Bruyne
2015-09-01,0.0,Kevin De Bruyne
2015-10-01,0.0,Kevin De Bruyne
2015-11-01,0.0,Kevin De Bruyne
2015-12-01,0.0,Kevin De Bruyne
2016-01-01,16.0,Kevin De Bruyne
2016-02-01,9.0,Kevin De Bruyne
2016-03-01,10.0,Kevin De Bruyne
2016-04-01,36.0,Kevin De Bruyne
2016-05-01,13.0,Kevin De Bruyne
2016-06-01,36.0,Kevin De Bruyne
2016-07-01,13.0,Kevin De Bruyne
2016-08-01,8.0,Kevin De Bruyne
2016-09-01,22.0,Kevin De Bruyne
2016-10-01,12.0,Kevin De Bruyne
2016-11-01,12.0,Kevin De Bruyne
2016-12-01,11.0,Kevin De Bruyne
2017-01-01,7.0,Kevin De Bruyne
2017-02-01,7.0,Kevin De Bruyne
2017-03-01,7.0,Kevin De Bruyne
2017-04-01,7.0,Kevin De Bruyne
2017-05-01,7.0,Kevin De Bruyne
2017-06-01,8.0,Kevin De Bruyne
2017-07-01,6.0,Kevin De Bruyne
2017-08-01,6.0,Kevin De Bruyne
2017-09-01,10.0,Kevin De Bruyne
2017-10-01,23.0,Kevin De Bruyne
2017-11-01,17.0,Kevin De Bruyne
2017-12-01,32.0,Kevin De Bruyne
2018-01-01,32.0,Kevin De Bruyne
2018-02-01,17.0,Kevin De Bruyne
2018-03-01,12.0,Kevin De Bruyne
2018-04-01,18.0,Kevin De Bruyne
2018-05-01,11.0,Kevin De Bruyne
2018-06-01,30.0,Kevin De Bruyne
2018-07-01,93.0,Kevin De Bruyne
2018-08-01,31.0,Kevin De Bruyne
2018-09-01,14.0,Kevin De Bruyne
2018-10-01,15.0,Kevin De Bruyne
2018-11-01,15.0,Kevin De Bruyne
2018-12-01,20.0,Kevin De Bruyne
2019-01-01,13.0,Kevin De Bruyne
2019-02-01,11.0,Kevin De Bruyne
2019-03-01,12.0,Kevin De Bruyne
2019-04-01,21.0,Kevin De Bruyne
2019-05-01,13.0,Kevin De Bruyne
2019-06-01,10.0,Kevin De Bruyne
2019-07-01,7.0,Kevin De Bruyne
2019-08-01,14.0,Kevin De Bruyne
2019-09-01,16.0,Kevin De Bruyne
2019-10-01,20.0,Kevin De Bruyne
2019-11-01,13.0,Kevin De Bruyne
2019-12-01,25.0,Kevin De Bruyne
2020-01-01,18.0,Kevin De Bruyne
2020-02-01,23.0,Kevin De Bruyne
2020-03-01,20.0,Kevin De Bruyne
2020-04-01,14.0,Kevin De Bruyne
2020-05-01,15.0,Kevin De Bruyne
2020-06-01,21.0,Kevin De Bruyne
2020-07-01,29.0,Kevin De Bruyne
2020-08-01,31.0,Kevin De Bruyne
2020-09-01,23.0,Kevin De Bruyne
2020-10-01,20.0,Kevin De Bruyne
2020-11-01,18.0,Kevin De Bruyne
2020-12-01,16.0,Kevin De Bruyne
2021-01-01,28.0,Kevin De Bruyne
2021-02-01,22.0,Kevin De Bruyne
2021-03-01,19.0,Kevin De Bruyne
2021-04-01,52.0,Kevin De Bruyne
2021-05-01,57.0,Kevin De Bruyne
2021-06-01,100.0,Kevin De Bruyne
2021-07-01,43.0,Kevin De Bruyne
2021-08-01,25.0,Kevin De Bruyne
2021-09-01,21.0,Kevin De Bruyne
2021-10-01,23.0,Kevin De Bruyne
2021-11-01,19.0,Kevin De Bruyne
2021-12-01,21.0,Kevin De Bruyne
2022-01-01,23.0,Kevin De Bruyne
2022-02-01,18.0,Kevin De Bruyne
2022-03-01,24.0,Kevin De Bruyne
2022-04-01,58.0,Kevin De Bruyne
2022-05-01,66.0,Kevin De Bruyne
2022-06-01,26.0,Kevin De Bruyne
2022-07-01,26.0,Kevin De Bruyne
2022-08-01,31.0,Kevin De Bruyne
2022-09-01,34.0,Kevin De Bruyne
2022-10-01,50.0,Kevin De Bruyne
2022-11-01,64.0,Kevin De Bruyne
2022-12-01,39.0,Kevin De Bruyne
2023-01-01,28.0,Kevin De Bruyne
2023-02-01,29.0,Kevin De Bruyne
2023-03-01,28.0,Kevin De Bruyne
2023-04-01,48.0,Kevin De Bruyne
2023-05-01,75.0,Kevin De Bruyne
2023-06-01,63.0,Kevin De Bruyne
2023-07-01,24.0,Kevin De Bruyne
2023-08-01,49.0,Kevin De Bruyne
2023-09-01,29.0,Kevin De Bruyne
2023-10-01,35.0,Kevin De Bruyne
2023-11-01,45.0,Kevin De Bruyne
2023-12-01,42.0,Kevin De Bruyne
2008-01-01,0.0,Thibaut Courtois
2008-02-01,0.0,Thibaut Courtois
2008-03-01,0.0,Thibaut Courtois
2008-04-01,0.0,Thibaut Courtois
2008-05-01,0.0,Thibaut Courtois
2008-06-01,0.0,Thibaut Courtois
2008-07-01,0.0,Thibaut Courtois
2008-08-01,0.0,Thibaut Courtois
2008-09-01,0.0,Thibaut Courtois
2008-10-01,0.0,Thibaut Courtois
2008-11-01,0.0,Thibaut Courtois
2008-12-01,0.0,Thibaut Courtois
2009-01-01,0.0,Thibaut Courtois
2009-02-01,0.0,Thibaut Courtois
2009-03-01,0.0,Thibaut Courtois
2009-04-01,1.0,Thibaut Courtois
2009-05-01,0.0,Thibaut Courtois
2009-06-01,0.0,Thibaut Courtois
2009-07-01,0.0,Thibaut Courtois
2009-08-01,0.0,Thibaut Courtois
2009-09-01,0.0,Thibaut Courtois
2009-10-01,0.0,Thibaut Courtois
2009-11-01,0.0,Thibaut Courtois
2009-12-01,0.0,Thibaut Courtois
2010-01-01,0.0,Thibaut Courtois
2010-02-01,0.0,Thibaut Courtois
2010-03-01,0.0,Thibaut Courtois
2010-04-01,0.0,Thibaut Courtois
2010-05-01,0.0,Thibaut Courtois
2010-06-01,0.0,Thibaut Courtois
2010-07-01,0.0,Thibaut Courtois
2010-08-01,0.0,Thibaut Courtois
2010-09-01,0.0,Thibaut Courtois
2010-10-01,0.0,Thibaut Courtois
2010-11-01,0.0,Thibaut Courtois
2010-12-01,0.0,Thibaut Courtois
2011-01-01,0.0,Thibaut Courtois
2011-02-01,0.0,Thibaut Courtois
2011-03-01,0.0,Thibaut Courtois
2011-04-01,0.0,Thibaut Courtois
2011-05-01,3.0,Thibaut Courtois
2011-06-01,2.0,Thibaut Courtois
2011-07-01,11.0,Thibaut Courtois
2011-08-01,4.0,Thibaut Courtois
2011-09-01,4.0,Thibaut Courtois
2011-10-01,3.0,Thibaut Courtois
2011-11-01,3.0,Thibaut Courtois
2011-12-01,2.0,Thibaut Courtois
2012-01-01,3.0,Thibaut Courtois
2012-02-01,3.0,Thibaut Courtois
2012-03-01,3.0,Thibaut Courtois
2012-04-01,5.0,Thibaut Courtois
2012-05-01,6.0,Thibaut Courtois
2012-06-01,3.0,Thibaut Courtois
2012-07-01,2.0,Thibaut Courtois
2012-08-01,3.0,Thibaut Courtois
2012-09-01,3.0,Thibaut Courtois
2012-10-01,3.0,Thibaut Courtois
2012-11-01,3.0,Thibaut Courtois
2012-12-01,4.0,Thibaut Courtois
2013-01-01,6.0,Thibaut Courtois
2013-02-01,4.0,Thibaut Courtois
2013-03-01,4.0,Thibaut Courtois
2013-04-01,3.0,Thibaut Courtois
2013-05-01,7.0,Thibaut Courtois
2013-06-01,8.0,Thibaut Courtois
2013-07-01,3.0,Thibaut Courtois
2013-08-01,4.0,Thibaut Courtois
2013-09-01,6.0,Thibaut Courtois
2013-10-01,7.0,Thibaut Courtois
2013-11-01,5.0,Thibaut Courtois
2013-12-01,7.0,Thibaut Courtois
2014-01-01,7.0,Thibaut Courtois
2014-02-01,7.0,Thibaut Courtois
2014-03-01,7.0,Thibaut Courtois
2014-04-01,25.0,Thibaut Courtois
2014-05-01,31.0,Thibaut Courtois
2014-06-01,24.0,Thibaut Courtois
2014-07-01,30.0,Thibaut Courtois
2014-08-01,18.0,Thibaut Courtois
2014-09-01,11.0,Thibaut Courtois
2014-10-01,15.0,Thibaut Courtois
2014-11-01,11.0,Thibaut Courtois
2014-12-01,11.0,Thibaut Courtois
2015-01-01,11.0,Thibaut Courtois
2015-02-01,13.0,Thibaut Courtois
2015-03-01,12.0,Thibaut Courtois
2015-04-01,10.0,Thibaut Courtois
2015-05-01,10.0,Thibaut Courtois
2015-06-01,10.0,Thibaut Courtois
2015-07-01,8.0,Thibaut Courtois
2015-08-01,10.0,Thibaut Courtois
2015-09-01,9.0,Thibaut Courtois
2015-10-01,6.0,Thibaut Courtois
2015-11-01,6.0,Thibaut Courtois
2015-12-01,6.0,Thibaut Courtois
2016-01-01,4.0,Thibaut Courtois
2016-02-01,6.0,Thibaut Courtois
2016-03-01,6.0,Thibaut Courtois
2016-04-01,6.0,Thibaut Courtois
2016-05-01,6.0,Thibaut Courtois
2016-06-01,14.0,Thibaut Courtois
2016-07-01,8.0,Thibaut Courtois
2016-08-01,3.0,Thibaut Courtois
2016-09-01,4.0,Thibaut Courtois
2016-10-01,3.0,Thibaut Courtois
2016-11-01,5.0,Thibaut Courtois
2016-12-01,13.0,Thibaut Courtois
2017-01-01,13.0,Thibaut Courtois
2017-02-01,14.0,Thibaut Courtois
2017-03-01,8.0,Thibaut Courtois
2017-04-01,9.0,Thibaut Courtois
2017-05-01,7.0,Thibaut Courtois
2017-06-01,4.0,Thibaut Courtois
2017-07-01,5.0,Thibaut Courtois
2017-08-01,5.0,Thibaut Courtois
2017-09-01,5.0,Thibaut Courtois
2017-10-01,4.0,Thibaut Courtois
2017-11-01,4.0,Thibaut Courtois
2017-12-01,5.0,Thibaut Courtois
2018-01-01,6.0,Thibaut Courtois
2018-02-01,6.0,Thibaut Courtois
2018-03-01,6.0,Thibaut Courtois
2018-04-01,4.0,Thibaut Courtois
2018-05-01,5.0,Thibaut Courtois
2018-06-01,15.0,Thibaut Courtois
2018-07-01,100.0,Thibaut Courtois
2018-08-01,63.0,Thibaut Courtois
2018-09-01,17.0,Thibaut Courtois
2018-10-01,11.0,Thibaut Courtois
2018-11-01,8.0,Thibaut Courtois
2018-12-01,8.0,Thibaut Courtois
2019-01-01,7.0,Thibaut Courtois
2019-02-01,10.0,Thibaut Courtois
2019-03-01,13.0,Thibaut Courtois
2019-04-01,7.0,Thibaut Courtois
2019-05-01,6.0,Thibaut Courtois
2019-06-01,5.0,Thibaut Courtois
2019-07-01,7.0,Thibaut Courtois
2019-08-01,5.0,Thibaut Courtois
2019-09-01,8.0,Thibaut Courtois
2019-10-01,12.0,Thibaut Courtois
2019-11-01,7.0,Thibaut Courtois
2019-12-01,7.0,Thibaut Courtois
2020-01-01,7.0,Thibaut Courtois
2020-02-01,6.0,Thibaut Courtois
2020-03-01,7.0,Thibaut Courtois
2020-04-01,4.0,Thibaut Courtois
2020-05-01,4.0,Thibaut Courtois
2020-06-01,4.0,Thibaut Courtois
2020-07-01,8.0,Thibaut Courtois
2020-08-01,4.0,Thibaut Courtois
2020-09-01,6.0,Thibaut Courtois
2020-10-01,7.0,Thibaut Courtois
2020-11-01,7.0,Thibaut Courtois
2020-12-01,5.0,Thibaut Courtois
2021-01-01,7.0,Thibaut Courtois
2021-02-01,5.0,Thibaut Courtois
2021-03-01,5.0,Thibaut Courtois
2021-04-01,11.0,Thibaut Courtois
2021-05-01,10.0,Thibaut Courtois
2021-06-01,28.0,Thibaut Courtois
2021-07-01,11.0,Thibaut Courtois
2021-08-01,9.0,Thibaut Courtois
2021-09-01,6.0,Thibaut Courtois
2021-10-01,9.0,Thibaut Courtois
2021-11-01,4.0,Thibaut Courtois
2021-12-01,7.0,Thibaut Courtois
2022-01-01,7.0,Thibaut Courtois
2022-02-01,10.0,Thibaut Courtois
2022-03-01,9.0,Thibaut Courtois
2022-04-01,17.0,Thibaut Courtois
2022-05-01,52.0,Thibaut Courtois
2022-06-01,18.0,Thibaut Courtois
2022-07-01,9.0,Thibaut Courtois
2022-08-01,8.0,Thibaut Courtois
2022-09-01,9.0,Thibaut Courtois
2022-10-01,20.0,Thibaut Courtois
2022-11-01,25.0,Thibaut Courtois
2022-12-01,15.0,Thibaut Courtois
2023-01-01,10.0,Thibaut Courtois
2023-02-01,10.0,Thibaut Courtois
2023-03-01,9.0,Thibaut Courtois
2023-04-01,11.0,Thibaut Courtois
2023-05-01,18.0,Thibaut Courtois
2023-06-01,21.0,Thibaut Courtois
2023-07-01,9.0,Thibaut Courtois
2023-08-01,32.0,Thibaut Courtois
2023-09-01,8.0,Thibaut Courtois
2023-10-01,9.0,Thibaut Courtois
2023-11-01,7.0,Thibaut Courtois
2023-12-01,8.0,Thibaut Courtois
2008-01-01,10.0,Franck Ribéry
2008-02-01,9.0,Franck Ribéry
2008-03-01,20.0,Franck Ribéry
2008-04-01,13.0,Franck Ribéry
2008-05-01,17.0,Franck Ribéry
2008-06-01,68.0,Franck Ribéry
2008-07-01,12.0,Franck Ribéry
2008-08-01,4.0,Franck Ribéry
2008-09-01,6.0,Franck Ribéry
2008-10-01,9.0,Franck Ribéry
2008-11-01,15.0,Franck Ribéry
2008-12-01,19.0,Franck Ribéry
2009-01-01,13.0,Franck Ribéry
2009-02-01,10.0,Franck Ribéry
